text_id,text,task_1,task_2,split
hasoc_2020_hi_429,@Gautam___Rajput हर हर महादेव,NOT,NONE,test
hasoc_2020_hi_2253,@PoswalKaram 25 लोगो के दे आई आधे ब्लॉक कर गए आधे जबाब ना दिए,NOT,NONE,test
hasoc_2020_hi_423,"इसके साथ में वहाँ का वीडियो भी पेस्ट कर रहा हूँ 
आप भी देखिये और न्यूज़ चैनल पर भी दिखाए
की कैसे एक अधिकारी की मनमानी के चलते मेरा करियर बर्बाद हो गया।जबाकी अन्य किसी भी बोर्ड और सेंटर पर इस तरह की कोई शिकायत नही मिली। https://t.co/5lkHwCdWbE",NOT,NONE,test
hasoc_2020_hi_2501,@Asmi_Malik_ Laadla hai,NOT,NONE,test
hasoc_2020_hi_3660,@Inkhabar @BJP4India @ManojTiwariMP @smritiirani @SadhviPragya_MP साले गद्दार का नामांकन तो रद्द होना ही था.. हर जगह से लात मार कर भगा देना चाहिये इस स्वार्थी भगोड़े को..,HOF,PRFN,test
hasoc_2020_hi_170,"RT @anjanaomkashyap: ड्रैगन झुका, मसूद अज़हर अंतर्राष्ट्रीय आतंकी घोषित हुआ ! संयुक्त राष्ट्र को भी EC का नोटिस तो नहीं भेजा जाएगा !
#Masoo…",NOT,NONE,test
hasoc_2020_hi_3290,यो अग्निं देववीतये हविष्मानाविवासति | परति तयं चारुमध्वरं गोपीथाय पर हूयसे | तवमेतान रुदतो जक्षतश्चायोधयो रजस इन्द्र पारे | अछा गछत्यस्त्र्तः ||,NOT,NONE,test
hasoc_2020_hi_40,Hai Chika,NOT,NONE,test
hasoc_2020_hi_1509,भाई बढ़ो से गाली दिलवाता है तो बहन बच्चो से । बस यही एक बदलाव है जो प्रियंका के आने के बाद कॉंग्रेस मे देखने को मिला,HOF,OFFN,test
hasoc_2020_hi_1295,RT @kafkaaz: ये किसको वोट दे आया? इसकी पार्टी का एजेंडा तो डेवलपमेंट है नहीं। https://t.co/5VcuZzInps,NOT,NONE,test
hasoc_2020_hi_1352,"RT @alokdubey1408: सेल्फी विद प्राइड!🇮🇳
खेत में काम करते और कराते..
इतने सवाल पूछे थे!
@yadavakhilesh 
जबाव दे देना!अगर शर्म हो!
तुम्हारी त…",NOT,NONE,test
hasoc_2020_hi_102,RT @Nehagoswami0722: चले क्यों नहीं जाते मां के पास😒😒 https://t.co/PkaHqNDLls,NOT,NONE,test
hasoc_2020_hi_3350,"RT @paagalgirl: धूल चहेरे पर थी ,
हाथ साफ करते रहे..
वादा हम से वो लेकर ,
इश्क़ कहीं और करते रहे !!

#writersgram #इश्क़",NOT,NONE,test
hasoc_2020_hi_3584,"RT @shwati_NaMo2019: नेहरू से लेकर राजीव तक सब बिना
मेहनत के प्रधानमंत्री बने थे !!

केवल #पप्पू पेजर की ही किस्मत खोटी निकली.....!!😥😥

#De…",HOF,OFFN,test
hasoc_2020_hi_2428,"कौन सी है वह चीज जो यहां नहीं मिलती सब कुछ मिल जाता है इस जहां में केवल मां नहीं मिलती मां-बाप ही हैं जो जिंदगी में दोबारा नहीं मिलते हैं, खुश रखा करो उनको फिर देखो जन्नत कहां नहीं मिलतीl
      *मातृ दिवस की हार्दिक शुभकामनाएं*",NOT,NONE,test
hasoc_2020_hi_2058,"RT @Bahujan4India: गुजरात के अरवल्ली जिले के खंभासर गांव में घोडी चढने के मामले में गुजरात पुलिस दलितों को सुरक्षा देने में नाकाम, उल्टा द…",NOT,NONE,test
hasoc_2020_hi_1141,"RT @SANTOSHKTIWAR14: अपनी हद दर्जे की घटिया
मानसिकता को ये दो कौड़ी की
बेशर्म औरत
कोमल बालमन पर थोप रही है
और बेहयापन इतना कि इसे हंसी आ र…",HOF,OFFN,test
hasoc_2020_hi_4331,एक ऐसे सिद्धान्त की खोज किया हूँ।जो इस सिद्धान्त से प्राकृति और ब्रम्हाण्ड के सभी अविष्कार विकसित हो सकते है।मैंने कई अविष्कार किया है। प्रकाश की गति से 1000 करोड़ गुना अधिक तीब्र गति से दौड़ने वाला यान बन सकता हैं।अर्थात लगभग1000 करोड़ प्रकाश वर्ष/घंटे,NOT,NONE,test
hasoc_2020_hi_3254,TABAH HAMERE ZINDAGI HOOGAYI HAI TABAH MENE KARDI HAI,NOT,NONE,test
hasoc_2020_hi_1368,RT @SushantBSinha: अब @ArvindKejriwal पर 6 करोड़ रुपए लेकर टिकट देने का आरोप लग रहा है। और सच कहूँ तो बीते कुछ सालों से केजरीवाल जी और उनकी…,NOT,NONE,test
hasoc_2020_hi_4122,@aajtak अब हो रहा है न्याय,NOT,NONE,test
hasoc_2020_hi_1679,"@RahulGandhi तू भूल गया वो बयान।
मेरा डंडा कहाँ रखा है।
#attack 
#PappuHiChorNikla 
#Pappu https://t.co/BGN9KILsRq",HOF,OFFN,test
hasoc_2020_hi_925,"RT @Deepa1804: #वेद_मेरा_भेद_है
परमात्मा सहशरीर है उस का नाम कबीर है वह धू-लोक के तीसरे पृष्ठ मे विराजमान है 
हीरे-जवाहरात से जडा परमेश्वर…",NOT,NONE,test
hasoc_2020_hi_2625,"RT @bahujanwarrior: चार कुम्हार , पांचवा संतोषा ।
गधा मारे का कछु नहीं दोषा ।।
#क्लीन_चिट
ये सच्चाई है हमारे देश के पंडित पुजारियों ओर भार…",NOT,NONE,test
hasoc_2020_hi_1695,"@imDhoni_fc क्या लायंस यार, एक टीम तुमको एक ही ipl में चार बार हराती है, शर्म नही आता है तुमलोगों को। अब दूसरो प्लेयरों को भी मौका दिया करो। और धोनी को क्या हो जाता है फाइनल में। घहोश कहा लिया सब मिलकर के।",HOF,OFFN,test
