mhc_case_id,functionality,text,label,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,label_annotated,label_annotated_maj,disagreement_in_case,disagreement_in_template
dutch-3471,spell_space_add_h,Zwarte personen zijn u i t s c h o t.,1,black people,284.0,41.0,833,[IDENT_P] zijn u i t s c h o t.,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-3472,spell_space_add_h,Gehandicapten zijn u i t s c h o t.,1,disabled people,285.0,41.0,833,[IDENT_P] zijn u i t s c h o t.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3473,spell_space_add_h,Immigranten zijn u i t s c h o t.,1,immigrants,286.0,41.0,833,[IDENT_P] zijn u i t s c h o t.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3474,spell_space_add_h,Moslims zijn u i t s c h o t.,1,Muslims,287.0,41.0,833,[IDENT_P] zijn u i t s c h o t.,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
dutch-3475,spell_space_add_h,Vrouwen zijn een k a n k e r g e z w e l.,1,women,393.0,57.0,834,[IDENT_P] zijn een k a n k e r g e z w e l.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3476,spell_space_add_h,Transgenders zijn een k a n k e r g e z w e l.,1,trans people,394.0,57.0,834,[IDENT_P] zijn een k a n k e r g e z w e l.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3477,spell_space_add_h,Homoseksuelen zijn een k a n k e r g e z w e l.,1,gay people,395.0,57.0,834,[IDENT_P] zijn een k a n k e r g e z w e l.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3478,spell_space_add_h,Zwarte personen zijn een k a n k e r g e z w e l.,1,black people,396.0,57.0,834,[IDENT_P] zijn een k a n k e r g e z w e l.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3479,spell_space_add_h,Gehandicapten zijn een k a n k e r g e z w e l.,1,disabled people,397.0,57.0,834,[IDENT_P] zijn een k a n k e r g e z w e l.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3480,spell_space_add_h,Immigranten zijn een k a n k e r g e z w e l.,1,immigrants,398.0,57.0,834,[IDENT_P] zijn een k a n k e r g e z w e l.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3481,spell_space_add_h,Moslims zijn een k a n k e r g e z w e l.,1,Muslims,399.0,57.0,834,[IDENT_P] zijn een k a n k e r g e z w e l.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3482,spell_space_add_h,V r o u w e n horen niet thuis in een beschaafd land als dit.,1,women,554.0,80.0,835,[IDENT_P_space_add] horen niet thuis in een beschaafd land als dit.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3483,spell_space_add_h,T r a n s g e n d e r s horen niet thuis in een beschaafd land als dit.,1,trans people,555.0,80.0,835,[IDENT_P_space_add] horen niet thuis in een beschaafd land als dit.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3484,spell_space_add_h,H o m o s e k s u e l e n horen niet thuis in een beschaafd land als dit.,1,gay people,556.0,80.0,835,[IDENT_P_space_add] horen niet thuis in een beschaafd land als dit.,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,True,True
dutch-3485,spell_space_add_h,Z w a r t e personen horen niet thuis in een beschaafd land als dit.,1,black people,557.0,80.0,835,[IDENT_P_space_add] horen niet thuis in een beschaafd land als dit.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3486,spell_space_add_h,G e h a n d i c a p t e n horen niet thuis in een beschaafd land als dit.,1,disabled people,558.0,80.0,835,[IDENT_P_space_add] horen niet thuis in een beschaafd land als dit.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3487,spell_space_add_h,I m m i g r a n t e n horen niet thuis in een beschaafd land als dit.,1,immigrants,559.0,80.0,835,[IDENT_P_space_add] horen niet thuis in een beschaafd land als dit.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3488,spell_space_add_h,M o s l i m s horen niet thuis in een beschaafd land als dit.,1,Muslims,560.0,80.0,835,[IDENT_P_space_add] horen niet thuis in een beschaafd land als dit.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3489,spell_space_add_h,Ik wil alle vrouwen d o d e n.,1,women,561.0,81.0,836,Ik wil alle [IDENT_P] d o d e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3490,spell_space_add_h,Ik wil alle transgenders d o d e n.,1,trans people,562.0,81.0,836,Ik wil alle [IDENT_P] d o d e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3491,spell_space_add_h,Ik wil alle homoseksuelen d o d e n.,1,gay people,563.0,81.0,836,Ik wil alle [IDENT_P] d o d e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3492,spell_space_add_h,Ik wil alle zwarte personen d o d e n.,1,black people,564.0,81.0,836,Ik wil alle [IDENT_P] d o d e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3493,spell_space_add_h,Ik wil alle gehandicapten d o d e n.,1,disabled people,565.0,81.0,836,Ik wil alle [IDENT_P] d o d e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3494,spell_space_add_h,Ik wil alle immigranten d o d e n.,1,immigrants,566.0,81.0,836,Ik wil alle [IDENT_P] d o d e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3495,spell_space_add_h,Ik wil alle Moslims d o d e n.,1,Muslims,567.0,81.0,836,Ik wil alle [IDENT_P] d o d e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3496,spell_space_add_h,"De eerstvolgende keer dat ik een v r o u w zie, zal ik die neerschieten.",1,women,582.0,84.0,837,"De eerstvolgende keer dat ik een [IDENT_S_space_add] zie, zal ik die neerschieten.","['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3497,spell_space_add_h,"De eerstvolgende keer dat ik een t r a n s g e n d e r zie, zal ik die neerschieten.",1,trans people,583.0,84.0,837,"De eerstvolgende keer dat ik een [IDENT_S_space_add] zie, zal ik die neerschieten.","['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3498,spell_space_add_h,"De eerstvolgende keer dat ik een h o m o s e k s u e l e zie, zal ik die neerschieten.",1,gay people,584.0,84.0,837,"De eerstvolgende keer dat ik een [IDENT_S_space_add] zie, zal ik die neerschieten.","['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3499,spell_space_add_h,"De eerstvolgende keer dat ik een z w a r t persoon zie, zal ik die neerschieten.",1,black people,585.0,84.0,837,"De eerstvolgende keer dat ik een [IDENT_S_space_add] zie, zal ik die neerschieten.","['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3500,spell_space_add_h,"De eerstvolgende keer dat ik een g e h a n d i c a p t e zie, zal ik die neerschieten.",1,disabled people,586.0,84.0,837,"De eerstvolgende keer dat ik een [IDENT_S_space_add] zie, zal ik die neerschieten.","['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3501,spell_space_add_h,"De eerstvolgende keer dat ik een i m m i g r a n t zie, zal ik die neerschieten.",1,immigrants,587.0,84.0,837,"De eerstvolgende keer dat ik een [IDENT_S_space_add] zie, zal ik die neerschieten.","['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3502,spell_space_add_h,"De eerstvolgende keer dat ik een M o s l i m zie, zal ik die neerschieten.",1,Muslims,588.0,84.0,837,"De eerstvolgende keer dat ik een [IDENT_S_space_add] zie, zal ik die neerschieten.","['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3503,spell_space_add_h,Vrouwen zoals jij verdienen om te s t e r v e n.,1,women,708.0,102.0,838,[IDENT_P] zoals jij verdienen om te s t e r v e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3504,spell_space_add_h,Transgenders zoals jij verdienen om te s t e r v e n.,1,trans people,709.0,102.0,838,[IDENT_P] zoals jij verdienen om te s t e r v e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3505,spell_space_add_h,Homoseksuelen zoals jij verdienen om te s t e r v e n.,1,gay people,710.0,102.0,838,[IDENT_P] zoals jij verdienen om te s t e r v e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3506,spell_space_add_h,Zwarte personen zoals jij verdienen om te s t e r v e n.,1,black people,711.0,102.0,838,[IDENT_P] zoals jij verdienen om te s t e r v e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3507,spell_space_add_h,Gehandicapten zoals jij verdienen om te s t e r v e n.,1,disabled people,712.0,102.0,838,[IDENT_P] zoals jij verdienen om te s t e r v e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3508,spell_space_add_h,Immigranten zoals jij verdienen om te s t e r v e n.,1,immigrants,713.0,102.0,838,[IDENT_P] zoals jij verdienen om te s t e r v e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3509,spell_space_add_h,Moslims zoals jij verdienen om te s t e r v e n.,1,Muslims,714.0,102.0,838,[IDENT_P] zoals jij verdienen om te s t e r v e n.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3510,spell_space_add_h,In een rechtvaardige wereld zouden vrouwen zoals jij allemaal d o o d zijn.,1,women,792.0,114.0,839,In een rechtvaardige wereld zouden [IDENT_P] zoals jij allemaal d o o d zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3511,spell_space_add_h,In een rechtvaardige wereld zouden transgenders zoals jij allemaal d o o d zijn.,1,trans people,793.0,114.0,839,In een rechtvaardige wereld zouden [IDENT_P] zoals jij allemaal d o o d zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3512,spell_space_add_h,In een rechtvaardige wereld zouden homoseksuelen zoals jij allemaal d o o d zijn.,1,gay people,794.0,114.0,839,In een rechtvaardige wereld zouden [IDENT_P] zoals jij allemaal d o o d zijn.,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3513,spell_space_add_h,In een rechtvaardige wereld zouden zwarte personen zoals jij allemaal d o o d zijn.,1,black people,795.0,114.0,839,In een rechtvaardige wereld zouden [IDENT_P] zoals jij allemaal d o o d zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3514,spell_space_add_h,In een rechtvaardige wereld zouden gehandicapten zoals jij allemaal d o o d zijn.,1,disabled people,796.0,114.0,839,In een rechtvaardige wereld zouden [IDENT_P] zoals jij allemaal d o o d zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3515,spell_space_add_h,In een rechtvaardige wereld zouden immigranten zoals jij allemaal d o o d zijn.,1,immigrants,797.0,114.0,839,In een rechtvaardige wereld zouden [IDENT_P] zoals jij allemaal d o o d zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3516,spell_space_add_h,In een rechtvaardige wereld zouden Moslims zoals jij allemaal d o o d zijn.,1,Muslims,798.0,114.0,839,In een rechtvaardige wereld zouden [IDENT_P] zoals jij allemaal d o o d zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3517,spell_space_add_h,Die v r o u w e n moeten op de brandstapel worden gezet.,1,women,834.0,120.0,840,Die [IDENT_P_space_add] moeten op de brandstapel worden gezet.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3518,spell_space_add_h,Die t r a n s g e n d e r s moeten op de brandstapel worden gezet.,1,trans people,835.0,120.0,840,Die [IDENT_P_space_add] moeten op de brandstapel worden gezet.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3519,spell_space_add_h,Die h o m o s e k s u e l e n moeten op de brandstapel worden gezet.,1,gay people,836.0,120.0,840,Die [IDENT_P_space_add] moeten op de brandstapel worden gezet.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3520,spell_space_add_h,Die z w a r t e personen moeten op de brandstapel worden gezet.,1,black people,837.0,120.0,840,Die [IDENT_P_space_add] moeten op de brandstapel worden gezet.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3521,spell_space_add_h,Die g e h a n d i c a p t e n moeten op de brandstapel worden gezet.,1,disabled people,838.0,120.0,840,Die [IDENT_P_space_add] moeten op de brandstapel worden gezet.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3522,spell_space_add_h,Die i m m i g r a n t e n moeten op de brandstapel worden gezet.,1,immigrants,839.0,120.0,840,Die [IDENT_P_space_add] moeten op de brandstapel worden gezet.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3523,spell_space_add_h,Die M o s l i m s moeten op de brandstapel worden gezet.,1,Muslims,840.0,120.0,840,Die [IDENT_P_space_add] moeten op de brandstapel worden gezet.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3524,spell_space_add_h,Je bent gewoon een t e e f.,1,women,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,True,False
dutch-3525,spell_space_add_h,Je bent gewoon een s l e t.,1,women,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3526,spell_space_add_h,Je bent gewoon een h o e r.,1,women,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3527,spell_space_add_h,Je bent gewoon een m a n w i j f.,1,trans people,929.0,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,False
dutch-3528,spell_space_add_h,Je bent gewoon een f l i k k e r.,1,gay people,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,True,False
dutch-3529,spell_space_add_h,Je bent gewoon een p o t.,1,gay people,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,True,False
dutch-3530,spell_space_add_h,Je bent gewoon een s o d o m i e t.,1,gay people,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
dutch-3531,spell_space_add_h,Je bent gewoon een n e g e r.,1,black people,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3532,spell_space_add_h,Je bent gewoon een n i k n o k.,1,black people,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-3533,spell_space_add_h,Je bent gewoon een r o e t m o p.,1,black people,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,False
dutch-3534,spell_space_add_h,Je bent gewoon een m o n g o o l.,1,disabled people,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3535,spell_space_add_h,Je bent gewoon een d e b i e l.,1,disabled people,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3536,spell_space_add_h,Je bent gewoon een k r e u p e l e.,1,disabled people,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3537,spell_space_add_h,Je bent gewoon een k a n s e n p a r e l.,1,immigrants,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3538,spell_space_add_h,Je bent gewoon een c u l t u u r v e r r i j k e r.,1,immigrants,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,False
dutch-3539,spell_space_add_h,Je bent gewoon een h a a t b a a r d.,1,Muslims,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,True,False
dutch-3540,spell_space_add_h,Je bent gewoon een k a m e l e n n e u k e r.,1,Muslims,,126.0,841,Je bent gewoon een [SLR_S_space_add].,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,True,False
dutch-3541,spell_space_add_h,Typisch gedrag voor een t e e f.,1,women,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
dutch-3542,spell_space_add_h,Typisch gedrag voor een s l e t.,1,women,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,True,False
dutch-3543,spell_space_add_h,Typisch gedrag voor een h o e r.,1,women,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
dutch-3544,spell_space_add_h,Typisch gedrag voor een m a n w i j f.,1,trans people,946.0,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,False
dutch-3545,spell_space_add_h,Typisch gedrag voor een f l i k k e r.,1,gay people,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3546,spell_space_add_h,Typisch gedrag voor een p o t.,1,gay people,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,True,False
dutch-3547,spell_space_add_h,Typisch gedrag voor een s o d o m i e t.,1,gay people,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3548,spell_space_add_h,Typisch gedrag voor een n e g e r.,1,black people,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3549,spell_space_add_h,Typisch gedrag voor een n i k n o k.,1,black people,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3550,spell_space_add_h,Typisch gedrag voor een r o e t m o p.,1,black people,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
dutch-3551,spell_space_add_h,Typisch gedrag voor een m o n g o o l.,1,disabled people,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-3552,spell_space_add_h,Typisch gedrag voor een d e b i e l.,1,disabled people,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,True,False
dutch-3553,spell_space_add_h,Typisch gedrag voor een k r e u p e l e.,1,disabled people,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
dutch-3554,spell_space_add_h,Typisch gedrag voor een k a n s e n p a r e l.,1,immigrants,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,True,False
dutch-3555,spell_space_add_h,Typisch gedrag voor een c u l t u u r v e r r i j k e r.,1,immigrants,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3556,spell_space_add_h,Typisch gedrag voor een h a a t b a a r d.,1,Muslims,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,True,False
dutch-3557,spell_space_add_h,Typisch gedrag voor een k a m e l e n n e u k e r.,1,Muslims,,127.0,842,Typisch gedrag voor een [SLR_S_space_add].,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,False
